inverter_id,sigma_key,sigma,fallback_sigma
INV 01.01.007,650-850|30-45,0.04427918200943456,0.08104686135868523
INV 01.01.007,650-850|45-60,0.06623169197589614,0.07958918689178723
INV 01.01.007,650-850|60+,0.09010059476684017,0.1017849294143649
INV 01.01.007,850+|18-30,0.0448993086395204,0.13987822772377745
INV 01.01.007,850+|30-45,0.04341781475240838,0.06673062002958337
INV 01.01.007,850+|45-60,0.05299853661271744,0.07094266182503936
INV 01.01.007,850+|60+,0.05572002713756557,0.05854999629814949
INV 01.02.008,100-250|18-30,0.024321212034445604,0.07136051321914332
INV 01.02.008,100-250|30-45,0.0213401072607964,0.07149839424903531
INV 01.02.008,100-250|45-60,0.02317337624578244,0.07125992228639176
INV 01.02.008,100-250|60+,0.015,0.0673664286422456
INV 01.02.008,100-250|8-18,0.031144191635037972,0.0662825619660865
INV 01.02.008,250-450|18-30,0.03893534760168316,0.0700468458097912
INV 01.02.008,250-450|30-45,0.044112117576243746,0.06917587346588178
INV 01.02.008,250-450|45-60,0.06183183898741398,0.08101765765037579
INV 01.02.008,250-450|60+,0.041836833987386704,0.06521230971553899
INV 01.02.008,250-450|8-18,0.05956932100126576,0.11925212247323011
INV 01.02.008,450-650|18-30,0.05635856601175633,0.12203725465125263
INV 01.02.008,450-650|30-45,0.04804017977528571,0.05909096200044332
INV 01.02.008,450-650|45-60,0.07507738007933504,0.085343159973493
INV 01.02.008,450-650|60+,0.06291151440350741,0.07228462437039743
INV 01.02.008,450-650|8-18,0.07314798910503305,0.18183269011939837
INV 01.02.008,650-850|18-30,0.051965279373456394,0.15902162003354112
INV 01.02.008,650-850|30-45,0.042553286074152506,0.08104686135868523
INV 01.02.008,650-850|45-60,0.06693274879878375,0.07958918689178723
INV 01.02.008,650-850|60+,0.09167464809684087,0.1017849294143649
INV 01.02.008,850+|18-30,0.043789900536499074,0.13987822772377745
INV 01.02.008,850+|30-45,0.036407280267899154,0.06673062002958337
INV 01.02.008,850+|45-60,0.05110324021122666,0.07094266182503936
INV 01.02.008,850+|60+,0.05393810447941336,0.05854999629814949
INV 01.02.009,100-250|18-30,0.02420241430310846,0.07136051321914332
INV 01.02.009,100-250|30-45,0.021857035602837395,0.07149839424903531
INV 01.02.009,100-250|45-60,0.023182624659894825,0.07125992228639176
INV 01.02.009,100-250|60+,0.015,0.0673664286422456
INV 01.02.009,100-250|8-18,0.02954718468874816,0.0662825619660865
INV 01.02.009,250-450|18-30,0.03831189693568533,0.0700468458097912
INV 01.02.009,250-450|30-45,0.0443113068468856,0.06917587346588178
INV 01.02.009,250-450|45-60,0.062047149934878996,0.08101765765037579
INV 01.02.009,250-450|60+,0.04202844344561602,0.06521230971553899
INV 01.02.009,250-450|8-18,0.058868446232954334,0.11925212247323011
INV 01.02.009,450-650|18-30,0.05554981261621354,0.12203725465125263
INV 01.02.009,450-650|30-45,0.04831286505114012,0.05909096200044332
INV 01.02.009,450-650|45-60,0.07568817339674055,0.085343159973493
INV 01.02.009,450-650|60+,0.06311321483052551,0.07228462437039743
INV 01.02.009,450-650|8-18,0.07231913062861825,0.18183269011939837
INV 01.02.009,650-850|18-30,0.053356592609199914,0.15902162003354112
INV 01.02.009,650-850|30-45,0.04266916986144696,0.08104686135868523
INV 01.02.009,650-850|45-60,0.06697917687031166,0.07958918689178723
INV 01.02.009,650-850|60+,0.09270029958101587,0.1017849294143649
INV 01.02.009,850+|18-30,0.11381933997254662,0.13987822772377745
INV 01.02.009,850+|30-45,0.036184590501894376,0.06673062002958337
INV 01.02.009,850+|45-60,0.05166935240435699,0.07094266182503936
INV 01.02.009,850+|60+,0.055420006658708366,0.05854999629814949
INV 01.02.010,100-250|18-30,0.02207521192613107,0.07136051321914332
INV 01.02.010,100-250|30-45,0.021996765416315508,0.07149839424903531
INV 01.02.010,100-250|45-60,0.022908405772329377,0.07125992228639176
INV 01.02.010,100-250|60+,0.015,0.0673664286422456
INV 01.02.010,100-250|8-18,0.02710447024176027,0.0662825619660865
INV 01.02.010,250-450|18-30,0.037726524769625264,0.0700468458097912
INV 01.02.010,250-450|30-45,0.04461660940669179,0.06917587346588178
INV 01.02.010,250-450|45-60,0.061297485570734174,0.08101765765037579
INV 01.02.010,250-450|60+,0.0420965158325489,0.06521230971553899
INV 01.02.010,250-450|8-18,0.07914683766386758,0.11925212247323011
INV 01.02.010,450-650|18-30,0.10923958473299751,0.12203725465125263
INV 01.02.010,450-650|30-45,0.04890601003673596,0.05909096200044332
INV 01.02.010,450-650|45-60,0.0757875276630779,0.085343159973493
INV 01.02.010,450-650|60+,0.06323463827691221,0.07228462437039743
INV 01.02.010,450-650|8-18,0.09386860215068617,0.18183269011939837
INV 01.02.010,650-850|18-30,0.061031877694774875,0.15902162003354112
INV 01.02.010,650-850|30-45,0.04503473513447377,0.08104686135868523
INV 01.02.010,650-850|45-60,0.06683159503005306,0.07958918689178723
INV 01.02.010,650-850|60+,0.09423918817656772,0.1017849294143649
INV 01.02.010,850+|18-30,0.13960426024280417,0.13987822772377745
INV 01.02.010,850+|30-45,0.03664056168059079,0.06673062002958337
INV 01.02.010,850+|45-60,0.05212870053271086,0.07094266182503936
INV 01.02.010,850+|60+,0.05712214075693833,0.05854999629814949
INV 01.02.011,100-250|18-30,0.019748820119434813,0.07136051321914332
INV 01.02.011,100-250|30-45,0.021824830694486857,0.07149839424903531
