date,year,expected_kwh,actual_kwh,lost_kwh,curtailment_kwh,strong_samples,outage_samples,slow_degradation_samples,fast_degradation_samples,error_samples,explained_fault_samples
2024-01-10,2024,683.9452791468109,2296.1174,101.16901439496822,0.0,6,0,4,1809,68,10
2024-01-11,2024,39.10275628926271,1346.8717,0.39128922462795346,0.0,0,0,0,1566,60,0
2024-01-13,2024,3.8607080742271567,6.84795,0.09488136287559472,0.0,0,0,0,21,1,0
2024-01-14,2024,15.444481182000128,38.810402,0.8989237963944067,0.0,0,0,0,81,6,0
2024-01-15,2024,253.4098252077634,640.0593,3.0171206166847595,0.0,0,0,0,1026,39,0
2024-01-16,2024,280.5988692282614,119.02142,189.2790192342347,0.0,9,0,11,1539,133,0
2024-01-17,2024,55.685764179358515,387.75253,12.558760205915997,0.0,0,0,0,1539,94,0
2024-01-19,2024,118.19582121192732,83.01385,75.18240924324175,0.0,0,0,4,1350,98,0
2024-01-20,2024,381.56669314436385,192.0555,436.5338319821245,0.0,218,41,20,1529,121,1
2024-01-21,2024,62.88770345872675,142.89377,64.64593162344478,0.0,0,0,0,1806,152,0
2024-01-22,2024,230.22074998386051,339.10553,18.527879225148705,0.0,0,0,0,702,45,1
2024-01-23,2024,98.16962068403517,187.9053,2.680408812494041,0.0,0,0,0,351,23,0
2024-01-24,2024,540.1380476682413,967.35455,31.89181106933059,0.0,0,0,1,1161,44,8
2024-01-25,2024,437.0809770554785,822.9684,12.188161853600903,0.0,0,0,2,945,40,14
2024-01-26,2024,270.65060788977695,482.4172,11.502795021110797,0.0,0,0,0,729,54,18
2024-01-27,2024,533.3420142759326,1054.7968,32.89029542182375,0.0,2,0,5,1188,51,5
2024-01-28,2024,2004.9401670412094,3054.6455,351.4008046582179,0.0,37,11,28,2000,80,47
2024-01-29,2024,1862.2359868686328,2928.8303,293.41863500630336,0.0,35,12,37,2000,81,44
2024-01-30,2024,1011.9245802945901,2493.58,32.48390575868368,0.0,1,0,0,2025,81,19
2024-02-01,2024,1195.6932230043224,1966.5988,88.10383077546498,0.0,18,4,26,1425,63,33
